Reference,DOI,Order,Species,Location,Stage,Sex,Temperature,Record,Response,Unit,mean,sem,n,Source
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,17.576502,Study,Size,µm^2 gametophyte^–1,186.58385,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,17.55326,Study,Size,µm^2 gametophyte^–1,229.51553,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,19.75339,Study,Size,µm^2 gametophyte^–1,97.93789,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,20.365396,Study,Size,µm^2 gametophyte^–1,106.484474,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,20.365396,Study,Size,µm^2 gametophyte^–1,119.602486,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,20.35765,Study,Size,µm^2 gametophyte^–1,123.97516,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,19.404778,Study,Size,µm^2 gametophyte^–1,130.73293,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,19.768883,Study,Size,µm^2 gametophyte^–1,127.95031,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,19.768883,Study,Size,µm^2 gametophyte^–1,131.13043,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,19.536474,Study,Size,µm^2 gametophyte^–1,146.23602,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,19.993544,Study,Size,µm^2 gametophyte^–1,147.82608,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,19.993544,Study,Size,µm^2 gametophyte^–1,151.60248,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,19.869593,Study,Size,µm^2 gametophyte^–1,155.97516,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,19.52098,Study,Size,µm^2 gametophyte^–1,158.16148,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,19.412523,Study,Size,µm^2 gametophyte^–1,164.32298,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,19.412523,Study,Size,µm^2 gametophyte^–1,171.47826,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,19.39703,Study,Size,µm^2 gametophyte^–1,177.63976,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,19.55197,Study,Size,µm^2 gametophyte^–1,180.62112,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,19.389284,Study,Size,µm^2 gametophyte^–1,186.98137,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,19.42027,Study,Size,µm^2 gametophyte^–1,194.53416,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,19.52098,Study,Size,µm^2 gametophyte^–1,243.22981,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,19.52098,Study,Size,µm^2 gametophyte^–1,274.23602,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,19.544222,Study,Size,µm^2 gametophyte^–1,308.62112,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,19.885088,Study,Size,µm^2 gametophyte^–1,293.51553,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,20.706263,Study,Size,µm^2 gametophyte^–1,286.1615,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,21.604906,Study,Size,µm^2 gametophyte^–1,273.63974,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,21.604906,Study,Size,µm^2 gametophyte^–1,268.2733,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,21.496449,Study,Size,µm^2 gametophyte^–1,257.3416,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,21.496449,Study,Size,µm^2 gametophyte^–1,252.57143,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,20.683022,Study,Size,µm^2 gametophyte^–1,247.80124,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,19.97805,Study,Size,µm^2 gametophyte^–1,260.32297,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,21.628147,Study,Size,µm^2 gametophyte^–1,229.31677,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,20.683022,Study,Size,µm^2 gametophyte^–1,230.31056,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,19.970303,Study,Size,µm^2 gametophyte^–1,227.52795,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,19.861847,Study,Size,µm^2 gametophyte^–1,218.58385,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,21.651388,Study,Size,µm^2 gametophyte^–1,210.43478,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,21.511944,Study,Size,µm^2 gametophyte^–1,208.84473,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,21.496449,Study,Size,µm^2 gametophyte^–1,204.07454,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,20.690767,Study,Size,µm^2 gametophyte^–1,195.3292,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,20.365396,Study,Size,µm^2 gametophyte^–1,194.73293,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,20.35765,Study,Size,µm^2 gametophyte^–1,201.09317,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,19.745642,Study,Size,µm^2 gametophyte^–1,201.29193,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,19.892834,Study,Size,µm^2 gametophyte^–1,198.50932,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,19.745642,Study,Size,µm^2 gametophyte^–1,195.13043,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,19.985798,Study,Size,µm^2 gametophyte^–1,192.74535,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,19.892834,Study,Size,µm^2 gametophyte^–1,188.37267,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,19.761137,Study,Size,µm^2 gametophyte^–1,177.441,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,19.885088,Study,Size,µm^2 gametophyte^–1,177.441,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,20.001291,Study,Size,µm^2 gametophyte^–1,166.90683,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,20.342155,Study,Size,µm^2 gametophyte^–1,161.34161,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,20.690767,Study,Size,µm^2 gametophyte^–1,165.91304,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,21.59716,Study,Size,µm^2 gametophyte^–1,185.19255,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,21.628147,Study,Size,µm^2 gametophyte^–1,174.85715,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,21.51969,Study,Size,µm^2 gametophyte^–1,157.96274,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,21.488703,Study,Size,µm^2 gametophyte^–1,140.86957,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,20.667528,Study,Size,µm^2 gametophyte^–1,138.68323,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,25.997417,Study,Size,µm^2 gametophyte^–1,82.8323,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,25.997417,Study,Size,µm^2 gametophyte^–1,97.93789,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,25.989672,Study,Size,µm^2 gametophyte^–1,103.503105,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,25.981924,Study,Size,µm^2 gametophyte^–1,108.67081,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,26.098127,Study,Size,µm^2 gametophyte^–1,111.25466,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,26.260813,Study,Size,µm^2 gametophyte^–1,110.85714,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,26.260813,Study,Size,µm^2 gametophyte^–1,115.62733,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,26.090382,Study,Size,µm^2 gametophyte^–1,118.608696,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,26.284054,Study,Size,µm^2 gametophyte^–1,124.57143,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,25.625565,Study,Size,µm^2 gametophyte^–1,124.77019,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,25.602324,Study,Size,µm^2 gametophyte^–1,129.93788,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,26.299547,Study,Size,µm^2 gametophyte^–1,133.71428,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,26.26856,Study,Size,µm^2 gametophyte^–1,140.27328,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,25.58683,Study,Size,µm^2 gametophyte^–1,152.99379,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,26.26856,Study,Size,µm^2 gametophyte^–1,157.16771,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,25.602324,Study,Size,µm^2 gametophyte^–1,162.3354,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,25.974176,Study,Size,µm^2 gametophyte^–1,172.27328,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,25.610071,Study,Size,µm^2 gametophyte^–1,195.3292,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,26.074886,Study,Size,µm^2 gametophyte^–1,202.28572,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,26.06714,Study,Size,µm^2 gametophyte^–1,196.32298,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,26.098127,Study,Size,µm^2 gametophyte^–1,209.63976,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,26.074886,Study,Size,µm^2 gametophyte^–1,222.16148,0,1,Figure 5i
Mohring et al. 2014,10.3354/meps10916,Laminariales,Ecklonia radiata,"Southport, Tasmania, Australia",Gametophyte,Both,25.602324,Study,Size,µm^2 gametophyte^–1,222.16148,0,1,Figure 5i
Wernberg et al. 2016a,10.1002/lno.10362,Laminariales,Ecklonia radiata,"Jurien Bay, Western Australia, Australia",Sporophyte,NA,10,Study,Photosynthesis,mg O2 g^–1 dry mass h^–1 (net),0.6276797,0.09919583,5,Figure 2b
Wernberg et al. 2016a,10.1002/lno.10362,Laminariales,Ecklonia radiata,"Jurien Bay, Western Australia, Australia",Sporophyte,NA,15,Study,Photosynthesis,mg O2 g^–1 dry mass h^–1 (net),0.995812,0.13672716,5,Figure 2b
Wernberg et al. 2016a,10.1002/lno.10362,Laminariales,Ecklonia radiata,"Jurien Bay, Western Australia, Australia",Sporophyte,NA,20,Study,Photosynthesis,mg O2 g^–1 dry mass h^–1 (net),1.6105933,0.0938316,5,Figure 2b
Wernberg et al. 2016a,10.1002/lno.10362,Laminariales,Ecklonia radiata,"Jurien Bay, Western Australia, Australia",Sporophyte,NA,22,Study,Photosynthesis,mg O2 g^–1 dry mass h^–1 (net),1.8763468,0.0884809,5,Figure 2b
Wernberg et al. 2016a,10.1002/lno.10362,Laminariales,Ecklonia radiata,"Jurien Bay, Western Australia, Australia",Sporophyte,NA,24,Study,Photosynthesis,mg O2 g^–1 dry mass h^–1 (net),2.0643456,0.0831101,5,Figure 2b
Wernberg et al. 2016a,10.1002/lno.10362,Laminariales,Ecklonia radiata,"Jurien Bay, Western Australia, Australia",Sporophyte,NA,26,Study,Photosynthesis,mg O2 g^–1 dry mass h^–1 (net),1.9386799,0.1689011,5,Figure 2b
Wernberg et al. 2016a,10.1002/lno.10362,Laminariales,Ecklonia radiata,"Jurien Bay, Western Australia, Australia",Sporophyte,NA,28,Study,Photosynthesis,mg O2 g^–1 dry mass h^–1 (net),1.5475962,0.0965171,5,Figure 2b
Wernberg et al. 2016a,10.1002/lno.10362,Laminariales,Ecklonia radiata,"Jurien Bay, Western Australia, Australia",Sporophyte,NA,30,Study,Photosynthesis,mg O2 g^–1 dry mass h^–1 (net),1.2503442,0.1045578,5,Figure 2b
Wernberg et al. 2016a,10.1002/lno.10362,Laminariales,Ecklonia radiata,"Marmion Lagoon, Western Australia, Australia",Sporophyte,NA,10,Study,Photosynthesis,mg O2 g^–1 dry mass h^–1 (net),0.5544643,0.08571426,5,Figure 2c
Wernberg et al. 2016a,10.1002/lno.10362,Laminariales,Ecklonia radiata,"Marmion Lagoon, Western Australia, Australia",Sporophyte,NA,15,Study,Photosynthesis,mg O2 g^–1 dry mass h^–1 (net),0.9,0.09375,5,Figure 2c
Wernberg et al. 2016a,10.1002/lno.10362,Laminariales,Ecklonia radiata,"Marmion Lagoon, Western Australia, Australia",Sporophyte,NA,20,Study,Photosynthesis,mg O2 g^–1 dry mass h^–1 (net),1.5883929,0.1178571,5,Figure 2c
Wernberg et al. 2016a,10.1002/lno.10362,Laminariales,Ecklonia radiata,"Marmion Lagoon, Western Australia, Australia",Sporophyte,NA,22,Study,Photosynthesis,mg O2 g^–1 dry mass h^–1 (net),2.0839286,0.0642857,5,Figure 2c
Wernberg et al. 2016a,10.1002/lno.10362,Laminariales,Ecklonia radiata,"Marmion Lagoon, Western Australia, Australia",Sporophyte,NA,24,Study,Photosynthesis,mg O2 g^–1 dry mass h^–1 (net),2.330357,0.0589288,5,Figure 2c
Wernberg et al. 2016a,10.1002/lno.10362,Laminariales,Ecklonia radiata,"Marmion Lagoon, Western Australia, Australia",Sporophyte,NA,26,Study,Photosynthesis,mg O2 g^–1 dry mass h^–1 (net),1.9607143,0.1392857,5,Figure 2c
Wernberg et al. 2016a,10.1002/lno.10362,Laminariales,Ecklonia radiata,"Marmion Lagoon, Western Australia, Australia",Sporophyte,NA,28,Study,Photosynthesis,mg O2 g^–1 dry mass h^–1 (net),1.5857143,0.0616072,5,Figure 2c
Wernberg et al. 2016a,10.1002/lno.10362,Laminariales,Ecklonia radiata,"Marmion Lagoon, Western Australia, Australia",Sporophyte,NA,30,Study,Photosynthesis,mg O2 g^–1 dry mass h^–1 (net),1.2241071,0.0883929,5,Figure 2c
Wernberg et al. 2016a,10.1002/lno.10362,Laminariales,Ecklonia radiata,"Hamelin Bay, Western Australia, Australia",Sporophyte,NA,10,Study,Photosynthesis,mg O2 g^–1 dry mass h^–1 (net),0.40314665,0.08042005,5,Figure 2d
Wernberg et al. 2016a,10.1002/lno.10362,Laminariales,Ecklonia radiata,"Hamelin Bay, Western Australia, Australia",Sporophyte,NA,15,Study,Photosynthesis,mg O2 g^–1 dry mass h^–1 (net),0.79641145,0.11528165,5,Figure 2d
Wernberg et al. 2016a,10.1002/lno.10362,Laminariales,Ecklonia radiata,"Hamelin Bay, Western Australia, Australia",Sporophyte,NA,20,Study,Photosynthesis,mg O2 g^–1 dry mass h^–1 (net),1.4497324,0.1072387,5,Figure 2d
Wernberg et al. 2016a,10.1002/lno.10362,Laminariales,Ecklonia radiata,"Hamelin Bay, Western Australia, Australia",Sporophyte,NA,22,Study,Photosynthesis,mg O2 g^–1 dry mass h^–1 (net),2.2590525,0.1072388,5,Figure 2d
Wernberg et al. 2016a,10.1002/lno.10362,Laminariales,Ecklonia radiata,"Hamelin Bay, Western Australia, Australia",Sporophyte,NA,24,Study,Photosynthesis,mg O2 g^–1 dry mass h^–1 (net),2.5697057,0.1689009,5,Figure 2d
Wernberg et al. 2016a,10.1002/lno.10362,Laminariales,Ecklonia radiata,"Hamelin Bay, Western Australia, Australia",Sporophyte,NA,26,Study,Photosynthesis,mg O2 g^–1 dry mass h^–1 (net),2.2315714,0.1072342,5,Figure 2d
Wernberg et al. 2016a,10.1002/lno.10362,Laminariales,Ecklonia radiata,"Hamelin Bay, Western Australia, Australia",Sporophyte,NA,28,Study,Photosynthesis,mg O2 g^–1 dry mass h^–1 (net),1.3920894,0.1286821,5,Figure 2d
Wernberg et al. 2016a,10.1002/lno.10362,Laminariales,Ecklonia radiata,"Hamelin Bay, Western Australia, Australia",Sporophyte,NA,30,Study,Photosynthesis,mg O2 g^–1 dry mass h^–1 (net),0.5365237,0.1367249,5,Figure 2d
Wernberg et al. 2016a,10.1002/lno.10362,Laminariales,Ecklonia radiata,"Jurien Bay, Western Australia, Australia",Sporophyte,NA,10,Study,Photosynthesis,mg O2 g^–1 dry mass h^–1 (gross),1.13974404,0.122798837,5,"Figure 2b, f"
Wernberg et al. 2016a,10.1002/lno.10362,Laminariales,Ecklonia radiata,"Jurien Bay, Western Australia, Australia",Sporophyte,NA,15,Study,Photosynthesis,mg O2 g^–1 dry mass h^–1 (gross),1.6204769,0.152271322,5,"Figure 2b, f"
